1704758400000,3.41600000,3.48100000,3.38800000,3.42300000,806314.00000000,1704760199999,2775847.44850000,8484,483453.00000000,1665101.94850000,0
1704760200000,3.42300000,3.46600000,3.33800000,3.45100000,814624.80000000,1704761999999,2774024.27260000,10145,422950.20000000,1442600.43720000,0
1704762000000,3.45100000,3.50500000,3.41200000,3.41200000,802852.00000000,1704763799999,2784124.58480000,7598,421606.60000000,1463060.27320000,0
1704763800000,3.41200000,3.43900000,3.37800000,3.42700000,439701.60000000,1704765599999,1494707.21630000,4517,219827.60000000,747563.54780000,0
1704765600000,3.42700000,3.47300000,3.42400000,3.46400000,361328.60000000,1704767399999,1246121.64980000,3624,187050.50000000,644868.86800000,0
1704767400000,3.46600000,3.48500000,3.45100000,3.48000000,278405.20000000,1704769199999,966321.82490000,3183,133476.60000000,463187.84060000,0
1704769200000,3.47900000,3.49600000,3.41200000,3.43000000,499547.40000000,1704770999999,1721220.41410000,4137,185360.20000000,639663.74680000,0
1704771000000,3.43100000,3.43300000,3.39000000,3.40700000,301089.20000000,1704772799999,1025585.48590000,3132,166345.50000000,566656.12110000,0
1704772800000,3.40700000,3.45400000,3.39100000,3.44800000,306712.60000000,1704774599999,1050718.84210000,3081,163939.20000000,561902.38910000,0
1704774600000,3.44600000,3.51300000,3.42900000,3.49800000,618144.30000000,1704776399999,2147966.16630000,5281,329210.30000000,1144402.95320000,0
1704776400000,3.49800000,3.51500000,3.43400000,3.48200000,727318.00000000,1704778199999,2527344.77330000,5760,396888.50000000,1376895.02930000,0
1704778200000,3.48300000,3.52700000,3.45200000,3.51900000,774918.20000000,1704779999999,2709686.36630000,6165,367330.20000000,1284260.31710000,0
1704780000000,3.51800000,3.53800000,3.49800000,3.53400000,496344.40000000,1704781799999,1748354.21420000,4858,272185.00000000,958808.82380000,0
1704781800000,3.53400000,3.54000000,3.48700000,3.50400000,333130.40000000,1704783599999,1170897.28420000,3084,139480.60000000,490358.67380000,0
1704783600000,3.50300000,3.50800000,3.47000000,3.49300000,402320.80000000,1704785399999,1403368.04280000,3208,182135.60000000,635332.03060000,0
1704785400000,3.49200000,3.49900000,3.46700000,3.48300000,206036.10000000,1704787199999,717122.24910000,1864,95621.70000000,332808.76010000,0
1704787200000,3.48300000,3.50300000,3.44800000,3.50300000,411464.50000000,1704788999999,1427125.82470000,3353,187615.20000000,651414.91910000,0
1704789000000,3.50300000,3.50400000,3.40300000,3.41000000,428205.80000000,1704790799999,1473431.53240000,3950,162688.40000000,559897.89340000,0
1704790800000,3.41000000,3.43500000,3.37200000,3.37900000,519160.60000000,1704792599999,1765340.66340000,4584,229973.70000000,781835.54780000,0
1704792600000,3.38000000,3.38400000,3.31100000,3.32900000,713087.20000000,1704794399999,2389444.24890000,7877,333087.10000000,1117445.96370000,0
1704794400000,3.32800000,3.38500000,3.32400000,3.36700000,664316.90000000,1704796199999,2227577.73690000,6482,401700.50000000,1346565.38100000,0
1704796200000,3.36700000,3.37900000,3.32200000,3.32700000,383911.80000000,1704797999999,1284650.16870000,3469,160537.10000000,537703.64280000,0
1704798000000,3.32700000,3.37700000,3.32500000,3.36000000,181622.60000000,1704799799999,609499.18090000,1891,91725.90000000,307849.20760000,0
1704799800000,3.35900000,3.36700000,3.31400000,3.33400000,308468.20000000,1704801599999,1027731.47900000,3131,136777.40000000,455965.73110000,0
1704801600000,3.33400000,3.36200000,3.33000000,3.34700000,199746.10000000,1704803399999,668643.57660000,2055,96965.90000000,324537.20850000,0
1704803400000,3.34500000,3.34800000,3.15000000,3.23900000,880421.30000000,1704805199999,2881704.18510000,9045,418379.30000000,1372190.91330000,0
1704805200000,3.24100000,3.29300000,3.23100000,3.26600000,680737.60000000,1704806999999,2226552.47130000,7186,336810.00000000,1101865.97000000,0
1704807000000,3.26500000,3.28900000,3.25200000,3.27200000,422991.70000000,1704808799999,1381756.13230000,3887,251734.90000000,822392.82960000,0
1704808800000,3.27100000,3.29400000,3.21900000,3.22400000,621170.70000000,1704810599999,2021360.75990000,4986,300921.50000000,979737.32400000,0
1704810600000,3.22500000,3.22600000,3.16500000,3.16800000,495423.30000000,1704812399999,1582538.05860000,5455,231419.00000000,739319.64610000,0
1704812400000,3.16700000,3.20900000,3.14400000,3.19600000,449122.80000000,1704814199999,1427542.66650000,4082,237154.30000000,753949.74440000,0
1704814200000,3.19600000,3.22100000,3.17700000,3.17800000,359861.90000000,1704815999999,1152138.33440000,3558,169105.60000000,541714.12610000,0
1704816000000,3.17700000,3.20300000,3.13200000,3.13800000,368901.80000000,1704817799999,1169500.46030000,3553,163802.00000000,519590.06370000,0
1704817800000,3.13900000,3.14300000,3.09200000,3.11100000,783722.50000000,1704819599999,2444112.41580000,6751,425523.00000000,1327110.93450000,0
1704819600000,3.11300000,3.12300000,3.07400000,3.11200000,778850.70000000,1704821399999,2410883.92130000,8049,437790.80000000,1354976.53000000,0
1704821400000,3.11200000,3.12200000,3.08600000,3.09600000,299172.20000000,1704823199999,927928.83260000,3070,135733.80000000,420803.10500000,0
1704823200000,3.09500000,3.14500000,3.09100000,3.13600000,393034.70000000,1704824999999,1228621.12520000,3553,255303.30000000,798186.15060000,0
1704825000000,3.13600000,3.14900000,3.11600000,3.13100000,216981.60000000,1704826799999,680026.44300000,2368,111444.00000000,349325.51330000,0
1704826800000,3.13100000,3.13400000,3.06200000,3.07000000,332977.10000000,1704828599999,1031078.04980000,2998,179378.60000000,556132.69460000,0
