1704672000000,6.89900000,6.96200000,6.87000000,6.87700000,79930.13000000,1704672899999,553302.91530000,2273,45237.74000000,313285.27029000,0
1704672900000,6.87600000,6.91800000,6.83300000,6.90100000,119704.08000000,1704673799999,822610.99745000,2366,62679.48000000,430612.29988000,0
1704673800000,6.90300000,6.94300000,6.84500000,6.91900000,95113.90000000,1704674699999,656761.85418000,2513,35971.50000000,248305.79513000,0
1704674700000,6.91900000,6.93100000,6.79700000,6.79900000,149232.25000000,1704675599999,1022325.78440000,4047,54526.45000000,373910.41999000,0
1704675600000,6.80200000,6.90000000,6.79400000,6.89500000,98718.78000000,1704676499999,677871.10684000,2719,41523.65000000,285062.87019000,0
1704676500000,6.89500000,6.89600000,6.77700000,6.85200000,125910.47000000,1704677399999,860509.55691000,3191,53117.54000000,362859.27590000,0
1704677400000,6.85100000,6.88500000,6.77400000,6.79300000,95258.76000000,1704678299999,650756.12807000,2099,54697.36000000,373636.29810000,0
1704678300000,6.79200000,6.83800000,6.78500000,6.81500000,72650.18000000,1704679199999,494964.72767000,1583,31994.57000000,218011.88014000,0
1704679200000,6.81400000,6.84800000,6.76400000,6.77000000,84685.66000000,1704680099999,576109.15277000,2046,36990.88000000,251728.98170000,0
1704680100000,6.77000000,6.79400000,6.68200000,6.72900000,204838.76000000,1704680999999,1380363.79794000,4746,90885.49000000,613351.74739000,0
1704681000000,6.72900000,6.75100000,6.66300000,6.71700000,189627.40000000,1704681899999,1271889.64900000,4656,73757.39000000,494787.83343000,0
1704681900000,6.71600000,6.72300000,6.60500000,6.66300000,345878.43000000,1704682799999,2298757.51970000,7726,126169.67000000,839389.95640000,0
1704682800000,6.66500000,6.75200000,6.64200000,6.68300000,197585.60000000,1704683699999,1325448.71302000,3661,69466.17000000,465798.31351000,0
1704683700000,6.68300000,6.68600000,6.51000000,6.56600000,350800.74000000,1704684599999,2310993.09660000,8892,152772.93000000,1006896.25074000,0
1704684600000,6.56600000,6.70200000,6.56400000,6.67900000,172528.70000000,1704685499999,1145083.75211000,3822,94136.34000000,625022.00933000,0
1704685500000,6.67800000,6.71200000,6.66700000,6.68500000,105376.14000000,1704686399999,705396.63468000,2044,52761.68000000,353123.96774000,0
1704686400000,6.68800000,6.69700000,6.64200000,6.69500000,129489.56000000,1704687299999,864503.20943000,1869,61463.31000000,410268.24051000,0
1704687300000,6.69400000,6.74100000,6.69400000,6.73800000,62541.19000000,1704688199999,420012.85769000,1536,37265.86000000,250256.61139000,0
1704688200000,6.73900000,6.77400000,6.73000000,6.77100000,66770.74000000,1704689099999,450718.33149000,1514,37596.13000000,253805.80313000,0
1704689100000,6.77000000,6.80000000,6.76200000,6.79500000,89312.28000000,1704689999999,605969.96513000,1686,44020.57000000,298699.17312000,0
1704690000000,6.79800000,6.79800000,6.75400000,6.78600000,56292.29000000,1704690899999,381414.03613000,1191,26673.76000000,180813.79636000,0
1704690900000,6.78600000,6.81600000,6.77000000,6.77700000,75841.85000000,1704691799999,514954.88609000,1538,40356.49000000,273929.77337000,0
1704691800000,6.77900000,6.81600000,6.77100000,6.81500000,53142.47000000,1704692699999,361023.76539000,947,31479.53000000,213888.70523000,0
1704692700000,6.81400000,6.88300000,6.81400000,6.86100000,96840.82000000,1704693599999,664069.81233000,1941,53431.06000000,366278.27052000,0
1704693600000,6.86100000,6.89100000,6.84200000,6.88900000,44854.40000000,1704694499999,308097.73796000,1116,20144.44000000,138386.01314000,0
1704694500000,6.89100000,6.99200000,6.89000000,6.98600000,210981.25000000,1704695399999,1466984.61152000,5087,113491.68000000,789189.67899000,0
1704695400000,6.98800000,6.98900000,6.92800000,6.94600000,81518.67000000,1704696299999,566725.53619000,1687,44261.05000000,307678.41658000,0
1704696300000,6.94800000,6.95000000,6.89200000,6.90800000,62896.62000000,1704697199999,434823.28025000,1252,26041.66000000,180087.32563000,0
1704697200000,6.90900000,6.94000000,6.90300000,6.93700000,38129.79000000,1704698099999,264116.76579000,876,17814.69000000,123385.48722000,0
1704698100000,6.93900000,6.97900000,6.92300000,6.93400000,52661.76000000,1704698999999,366188.99588000,1171,33190.80000000,230820.66619000,0
1704699000000,6.93500000,6.94500000,6.90300000,6.93900000,62226.35000000,1704699899999,430964.28770000,1294,33084.39000000,229178.10194000,0
1704699900000,6.93900000,6.94600000,6.91600000,6.94200000,52042.14000000,1704700799999,360735.49316000,929,22581.31000000,156503.95332000,0
1704700800000,6.94100000,6.98400000,6.93300000,6.97200000,42086.98000000,1704701699999,292792.40994000,962,22966.36000000,159770.34190000,0
1704701700000,6.97400000,7.00100000,6.96700000,6.97900000,76599.61000000,1704702599999,535300.97827000,1343,44057.89000000,307929.09287000,0
1704702600000,6.98000000,6.99400000,6.92800000,6.93000000,43512.28000000,1704703499999,302849.01315000,880,15582.22000000,108531.31641000,0
1704703500000,6.93200000,6.94900000,6.90600000,6.91600000,70827.78000000,1704704399999,490239.00715000,1057,15287.59000000,105911.53821000,0
1704704400000,6.91900000,6.94800000,6.91400000,6.93600000,31998.54000000,1704705299999,221708.74706000,847,13729.10000000,95134.49353000,0
1704705300000,6.93700000,6.94900000,6.92300000,6.94600000,30832.53000000,1704706199999,213850.77189000,609,15295.08000000,106105.71244000,0
1704706200000,6.94400000,6.94600000,6.91100000,6.93300000,47777.11000000,1704707099999,331074.22156000,779,30031.87000000,208188.16235000,0
1704707100000,6.93400000,6.93800000,6.85400000,6.87700000,70716.02000000,1704707999999,487427.97766000,1591,24447.56000000,168565.12265000,0
