1680307200000,0.53750000,0.53750000,0.53130000,0.53200000,66542607.00000000,1680321599999,35503256.26280000,42030,33374641.00000000,17806137.01890000,0
1680321600000,0.53190000,0.53420000,0.50430000,0.50900000,131633752.00000000,1680335999999,68410887.69860000,96826,57849411.00000000,30095037.39500000,0
1680336000000,0.50910000,0.52400000,0.49720000,0.51530000,161476488.00000000,1680350399999,82020311.11540000,117269,80456248.00000000,40872083.19280000,0
1680350400000,0.51530000,0.51830000,0.50780000,0.51170000,63669260.00000000,1680364799999,32611616.31450000,46930,30009108.00000000,15372527.53940000,0
1680364800000,0.51160000,0.51390000,0.50340000,0.50820000,59074983.00000000,1680379199999,30068070.49120000,43312,26874653.00000000,13679426.69010000,0
1680379200000,0.50820000,0.51190000,0.50740000,0.50950000,33690742.00000000,1680393599999,17173702.13770000,26715,16352575.00000000,8335893.07860000,0
1680393600000,0.50950000,0.52000000,0.50150000,0.51270000,74798454.00000000,1680407999999,38090751.03170000,51246,39543182.00000000,20138905.65050000,0
1680408000000,0.51260000,0.52010000,0.51120000,0.51390000,44818326.00000000,1680422399999,23120326.10900000,32428,20546518.00000000,10599572.81180000,0
1680422400000,0.51400000,0.51800000,0.51230000,0.51480000,36375611.00000000,1680436799999,18731939.49730000,25432,19864493.00000000,10229274.15210000,0
1680436800000,0.51470000,0.52750000,0.50710000,0.52190000,126431402.00000000,1680451199999,65645174.34850000,95127,62599089.00000000,32513605.10460000,0
1680451200000,0.52190000,0.52900000,0.51640000,0.51920000,69941137.00000000,1680465599999,36638809.88170000,62988,34801200.00000000,18233461.03870000,0
1680465600000,0.51930000,0.52180000,0.51550000,0.51800000,38982814.00000000,1680479999999,20215761.95730000,36802,19715010.00000000,10222893.85560000,0
1680480000000,0.51790000,0.52500000,0.50310000,0.51220000,107421916.00000000,1680494399999,55082451.65430000,72470,56419653.00000000,28909473.53320000,0
1680494400000,0.51220000,0.51420000,0.50560000,0.51380000,63203112.00000000,1680508799999,32246120.79220000,40313,31593085.00000000,16117158.00420000,0
1680508800000,0.51370000,0.51880000,0.51250000,0.51510000,64888508.00000000,1680523199999,33434069.56560000,45130,37118828.00000000,19123219.15810000,0
1680523200000,0.51510000,0.51660000,0.50590000,0.50860000,76643142.00000000,1680537599999,39165838.67030000,56305,40699861.00000000,20801392.99070000,0
1680537600000,0.50850000,0.51500000,0.50370000,0.50960000,84411043.00000000,1680551999999,42959676.15640000,64375,42551258.00000000,21653071.91100000,0
1680552000000,0.50960000,0.51020000,0.48100000,0.49590000,125502302.00000000,1680566399999,62042734.68570000,96592,55462531.00000000,27407482.80500000,0
1680566400000,0.49580000,0.49810000,0.48710000,0.49520000,73590790.00000000,1680580799999,36268154.61640000,44504,38954614.00000000,19195730.79680000,0
1680580800000,0.49520000,0.50230000,0.49410000,0.49630000,56207056.00000000,1680595199999,27995226.54650000,34761,27333267.00000000,13612894.79480000,0
1680595200000,0.49630000,0.50150000,0.49360000,0.49860000,65611323.00000000,1680609599999,32589939.85380000,40904,35295024.00000000,17531193.77590000,0
1680609600000,0.49860000,0.50500000,0.49550000,0.49810000,71953773.00000000,1680623999999,35976846.31690000,47448,39035081.00000000,19517331.60710000,0
1680624000000,0.49800000,0.50640000,0.49610000,0.50510000,49578064.00000000,1680638399999,24864185.72240000,33023,25715236.00000000,12891834.51150000,0
1680638400000,0.50510000,0.50780000,0.50060000,0.50260000,43286441.00000000,1680652799999,21860979.63410000,33006,21321118.00000000,10768989.27840000,0
